Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
730,9/6/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",29,45,84,NA
730,9/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",29,44,84,NA
730,13/09/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",29,42,85,NA
730,17/09/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",29,45,85,NA
730,20/09/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",28,43,84,NA
730,24/09/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,41,86,NA
730,27/09/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27,43,84,NA
730,10/1/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,30,147,NA
730,10/4/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,34,148,NA
730,10/8/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",19,37,150,NA
730,10/11/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,35,153,NA
730,15/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",16,29,152,NA
730,18/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,27,149,NA
730,22/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,32,148,NA
730,25/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,35,155,NA
730,29/10/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",18,38,157,NA
730,11/1/2012,Uttar Pradesh,Gorakhpur,"Jalkal, Muncipal Corporation, Golghar, Gorakhpur",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",17,36,160,NA
