Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10
113,2012-12-05,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,32.0,197.0
113,2012-12-08,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,31.0,200.0
113,2012-12-12,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,32.0,224.0
113,,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,32.0,213.0
113,,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,7.0,31.0,196.0
113,,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,32.0,225.0
113,,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,31.0,215.0
113,,Uttar Pradesh,Lucknow,"Talkatora, Lucknow",Uttar Pradesh State Pollution Control Board,Industrial Area,8.0,32.0,224.0
377,2012-01-02,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,33.0,198.0
377,2012-01-05,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,35.0,228.0
377,2012-01-10,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,35.0,199.0
377,2012-01-12,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,33.0,208.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,223.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,205.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,227.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,36.0,203.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,221.0
377,2012-02-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,35.0,195.0
377,2012-02-03,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,193.0
377,2012-02-07,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,35.0,192.0
377,2012-02-10,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,39.0,204.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,213.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,193.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,196.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,211.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,33.0,210.0
377,2012-03-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,199.0
377,2012-03-05,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,213.0
377,2012-03-09,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,204.0
377,2012-03-12,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,185.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,199.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,173.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,196.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,32.0,199.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,199.0
377,2012-04-02,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,390.0
377,2012-04-07,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,395.0
377,2012-04-11,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,394.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,390.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,389.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,396.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,382.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,396.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,26.0,379.0
377,2012-05-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,191.0
377,2012-05-04,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,177.0
377,2012-05-09,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,190.0
377,2012-05-11,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,187.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,178.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,188.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,195.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,34.0,9.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,205.0
377,2012-06-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,268.0
377,2012-06-07,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,199.0
377,2012-06-12,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,200.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,194.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,260.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,251.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,195.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.9885676077266,190.1923361739641
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,32.0,113.0
377,2012-07-02,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,33.0,229.0
377,2012-07-05,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,221.0
377,2012-07-10,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,29.9885676077266,190.1923361739641
377,2012-07-12,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,32.0,223.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,385.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.0,29.0,215.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,30.0,244.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,31.0,177.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.0,28.0,244.0
377,2012-08-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,168.0
377,2012-08-07,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,162.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,159.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,156.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,30.0,157.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,146.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.0,28.0,158.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,146.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,148.0
377,2012-09-03,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,159.0
377,2012-09-06,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,143.0
377,2012-09-11,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,145.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,155.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.0,27.0,150.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.0,24.0,148.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,27.0,157.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,28.0,155.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,178.0
377,2012-10-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,153.0
377,2012-10-05,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,32.0,156.0
377,2012-10-11,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,31.0,142.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,171.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,150.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,28.0,152.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,169.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.0,29.0,158.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,159.0
377,2012-11-01,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,30.0,169.0
377,2012-11-06,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,182.0
377,2012-11-09,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,168.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,173.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,187.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,195.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,190.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,193.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,194.0
377,2012-12-03,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,188.0
377,2012-12-07,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,197.0
377,2012-12-11,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,199.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,203.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,201.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,206.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,31.0,224.0
377,,Uttar Pradesh,Lucknow,"Mahanagar, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,32.0,213.0
397,2012-01-04,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,33.0,217.0
397,2012-01-06,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,36.0,231.0
397,2012-01-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,36.0,228.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,36.0,211.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,225.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,32.0,232.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.0,37.0,212.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,37.0,223.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.0,30.0,236.0
397,2012-02-02,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,37.0,210.0
397,2012-02-06,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,37.0,236.0
397,2012-02-08,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,35.0,235.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,231.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,34.0,226.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0,33.0,216.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,35.0,223.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,35.0,223.0
397,,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,37.0,224.0
397,2012-03-02,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,33.0,207.0
397,2012-03-06,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,36.0,221.0
397,2012-03-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.0,34.0,196.0
